,coilable,sigma_crit,energy
73,2.0,28.001084067815697,16.116445057235627
74,2.0,66.67828171823574,
75,0.0,3.8422549741473,
76,1.0,1.7070322576264323,1.0735699779334993
77,2.0,28.062199565962988,17.132804248674933
78,2.0,15.481319624434844,8.365741802860086
79,1.0,0.0234925428399084,0.014560773976681
80,1.0,0.0767228684866514,0.0434244605946509
81,2.0,10.429869054652558,6.5710243270506
82,0.0,83.83263810445257,
83,0.0,1.9829432669705425,
84,2.0,4.134590773618494,2.613224669040412
85,0.0,63.98792656021034,
86,2.0,22.988339980193363,14.240821233271578
87,0.0,0.6179031510599745,
88,1.0,0.1907949457785641,0.1171608710274227
89,0.0,,
90,2.0,45.07649960225896,25.78014940737148
91,2.0,4.504848833227479,2.7059895257647955
92,0.0,2.368989496934244,
93,2.0,37.844498988163245,22.69413382057328
94,2.0,13.319358877474537,8.002645142882802
95,0.0,0.0077167483735672,
96,1.0,0.0054611408580917,0.0032045520280371
97,0.0,10.053117473365424,
98,2.0,25.457151457434843,16.301501841708408
99,0.0,0.9338320792951104,
100,1.0,4.977857324096592,
101,2.0,49.47808870840843,29.6244622956629
102,2.0,17.55033388462948,9.211073238419145
103,0.0,,
104,2.0,0.5133956492281123,0.3192470363919336
105,0.0,15.836553457415953,
106,2.0,124.74182467679336,
107,2.0,4.821121536139693,2.9534960907452525
108,2.0,1.4568406870859731,0.8677865211563299
109,1.0,62.13790950171014,
110,2.0,12.700437134778774,8.194952548312758
111,0.0,0.0370576369495169,
112,1.0,0.0130557982917143,0.0080833866599903
113,0.0,10.491621172572213,
114,2.0,35.38587342727965,20.202591358969944
115,0.0,1.772731418134767,
116,2.0,6.088376855014602,3.61272065338515
117,2.0,54.52775674282808,33.751033937361164
118,0.0,26.97103327612496,
119,0.0,0.2177748917315022,
120,1.0,0.1453275616360714,0.0791073908951001
121,2.0,14.840880133433055,9.272127050058952
122,2.0,68.72437766662514,
123,1.0,1.922209740686675,
124,0.0,,
125,0.0,26.233827579723293,
126,2.0,4.682975045535929,2.6559042157804287
127,1.0,0.0013997231611091,
128,1.0,0.0013330181413604,0.0008434945691529
129,0.0,7.022425385032316,
130,2.0,20.41766933937307,12.39081474525279
131,2.0,0.7746262066214257,0.4712857682387851
132,1.0,4.941569997071641,
133,2.0,51.04799306706688,30.442292087979773
134,2.0,20.281432708086403,12.192195960364495
135,0.0,0.0628318250535908,
136,1.0,0.3483074098577511,0.1797614368213756
137,2.0,17.519776135555837,11.195008777102496
138,0.0,118.9753227786878,
139,0.0,,
140,1.0,1.018107804761131,0.655599185333064
141,0.0,37.9552708285552,
142,2.0,9.465772071379092,5.347936920484688
143,0.0,0.025201230308943,
144,1.0,0.0368373665082777,0.0215979653798107
145,2.0,16.745646492356858,9.733442999258813
146,2.0,46.26825181613108,
147,0.0,1.5036959023322272,
148,2.0,6.434825335137039,3.9016834452373512
149,2.0,53.92933415680256,32.9838212544535
150,2.0,36.73168762606471,19.74715558310091
151,1.0,0.4044572737805718,
152,2.0,0.2574617683408972,0.1517234554059224
153,0.0,12.315154848541914,
154,2.0,63.961188529770894,38.00232846995636
155,1.0,2.265347797992802,
156,2.0,0.9203612049118124,0.5351287725613553
157,0.0,43.19210507605092,
158,2.0,6.388606739663152,4.000274634837367
159,0.0,0.0068876784440129,
160,1.0,0.0241469879659023,
161,2.0,10.145936636176618,6.231703804462131
162,2.0,54.652534218212125,
163,1.0,0.9767529843481328,
164,2.0,3.574238049980549,2.216619481092497
165,0.0,52.75031433837779,
166,2.0,14.596418140843904,8.503407269225722
167,1.0,0.271938501964536,
168,2.0,0.3921577797784301,0.2227009872582288
169,2.0,30.80348430577779,17.867096897153296
170,2.0,67.93496914888932,39.30072682120764
171,2.0,9.850417737843586,5.786185408294973
172,2.0,2.851419960434397,1.422747263533336
173,2.0,38.01765956624722,23.92282826629832
174,0.0,23.143675204651057,
175,0.0,0.0618794418741289,
176,1.0,0.0347708987271725,
177,0.0,,
178,2.0,63.439160316429486,36.36207459883788
179,2.0,1.397125752437894,0.8659946932652779
180,2.0,3.682590735237511,2.2682683950199656
181,2.0,92.8026106971118,
182,2.0,22.426841340965154,13.564183033350986
183,0.0,0.3566980584575558,
184,1.0,0.1308253632215379,0.079017099328619
185,0.0,16.209612644023355,
186,2.0,44.63341224069113,
187,0.0,2.535911201249024,
188,2.0,1.4225905433325974,0.8480867929583035
189,1.0,28.6962728592411,
190,2.0,8.683366371139336,4.603325999228157
191,1.0,0.0024960715358942,
192,1.0,0.0027976255896693,0.001548653939999
193,0.0,,
194,2.0,52.43964388946242,30.930896516604044
195,0.0,0.581055598635339,
196,2.0,2.216964695292865,1.3567147615459787
197,0.0,57.15317668407198,
198,2.0,15.814908385155457,8.600591301580636
199,0.0,,
200,2.0,0.3143373788042169,0.1968155015403193
201,0.0,,
202,2.0,52.85344674150134,32.23864866001579
203,1.0,5.937752616872431,
204,1.0,1.938379882904812,1.0505425862749764
205,2.0,35.20761989101671,
206,2.0,12.197762162517332,7.618477551433608
207,1.0,0.0172956859756824,
208,2.0,0.1031336763630929,0.0621960387321205
209,2.0,12.473163876043548,7.190909298253601
210,2.0,53.40348622482693,28.53646845271728
211,2.0,1.53348970767903,0.9844421793638072
212,2.0,4.819593648686012,2.740071217131564
213,0.0,104.16627363387312,
214,2.0,17.61908882004518,11.574109478667658
215,0.0,0.4502302354138008,
216,1.0,0.1377772511357919,0.0811580985098261
217,2.0,22.039776519365667,13.262900859092545
218,2.0,54.07066374626816,33.40893539097657
219,0.0,3.4849839578946136,
220,2.0,1.4887989996588258,0.8789800031777046
221,0.0,23.14240196510632,
222,1.0,18.246795915599616,
223,1.0,0.0092006199361879,
224,1.0,0.0038181907467518,
225,0.0,7.066988769098047,
226,2.0,32.369568945802044,19.68336794167108
227,0.0,0.9474302776328818,
228,2.0,3.3920374711289467,1.94241830347244
229,2.0,39.97080902787096,25.42227379671353
230,2.0,28.099123512760308,16.814410082589482
231,0.0,,
232,1.0,0.6914454671638776,
233,1.0,22.53633994181238,
234,2.0,91.21488098482703,
235,0.0,3.6586538317964896,
236,1.0,1.868479031898852,1.1644297501891914
237,0.0,38.568972289117546,
238,2.0,9.71545434610166,5.937263544111046
239,1.0,0.0557793512153027,
240,1.0,0.0136478546800162,0.0079902384606322
241,0.0,14.672812513528012,
242,2.0,27.303348797300828,17.095903544970632
243,0.0,1.4143144862918189,
244,0.0,5.965127267084237,
245,0.0,55.14145820339043,
246,2.0,28.07111224277613,16.321551924045753
247,1.0,0.2019994537722335,
248,1.0,0.10288284817278,
249,2.0,10.977362058888678,6.5781772273725005
250,2.0,88.92686952293796,
251,2.0,2.287120194207773,1.406450387410842
252,2.0,0.4204618948578927,0.272473686721048
253,2.0,30.867146283014552,17.656802407903296
254,2.0,5.515291735929304,3.4498924437619505
255,0.0,0.0007952794252765,
256,1.0,0.0014637671102093,
257,0.0,4.146304577430056,
258,1.0,57.006754136427446,
259,1.0,0.6282291237677766,
260,2.0,1.6922626789075048,1.017386082682565
261,2.0,57.999880981320864,35.056812551773675
262,2.0,12.843167287743588,7.879378857044072
263,0.0,0.0798142941012684,
264,1.0,0.2399165274144467,0.1418283691084284
265,0.0,24.39144995849151,
266,2.0,48.28124353635737,31.184399430069806
267,0.0,,
268,0.0,2.1689635644563494,
269,0.0,,
270,2.0,13.18439548573261,6.86479661335212
271,1.0,0.0137204293340661,
272,1.0,0.0569825625850774,0.0293384955379782
273,2.0,11.022816710635723,6.805728812297073
274,2.0,52.41163261947824,32.37833258070553
275,1.0,1.2932294055875049,
276,2.0,5.409740177670759,3.428143958254878
277,0.0,58.80074865495928,
278,2.0,19.495843908984813,11.727176914276072
279,2.0,0.5626827520048104,0.3248108797005552
280,1.0,0.1159717506926575,0.0742133593495483
281,0.0,18.411043816870453,
282,2.0,53.97007782223408,30.86762532354363
283,0.0,4.113709645084837,
284,1.0,1.0086476349437483,0.6079747064816617
285,2.0,22.66875685446484,14.19748824869708
286,2.0,12.589283322523396,7.514732869585384
287,0.0,0.0037974242097771,
288,1.0,0.0071300395913533,0.0044887030963179
289,2.0,10.730862883027951,6.186764336576651
290,2.0,32.835574619175105,
291,0.0,0.8981177100652891,
292,2.0,5.246001572217818,3.154893403305909
293,0.0,49.93263522587888,29.578815411925213
294,2.0,38.81343428170669,
295,1.0,0.2115105531714052,
296,0.0,0.8452400717724378,
297,0.0,22.39628359189152,
298,2.0,100.69796911401454,60.46021568130898
299,0.0,,
300,2.0,1.758216487324786,0.9245269305651695
301,2.0,72.73380899299617,43.24176012703972
302,2.0,9.251485856000166,5.847990720542274
303,1.0,0.0643915434958913,0.0368553316261492
304,1.0,0.0249631345140776,0.0153811172360684
305,0.0,,
306,2.0,30.63541668587275,18.200353038672795
307,2.0,1.9553139688497887,1.1905772786263262
308,2.0,6.669738031140676,3.7625109032980224
309,2.0,58.3232838256836,36.53689720393616
310,2.0,24.51750067342029,
311,0.0,0.2224986104424696,
312,1.0,0.1245877626918804,0.0648902060969202
313,2.0,11.38187026225104,7.264523431712821
314,2.0,90.0396808850365,
315,2.0,2.469193449104901,1.43773805944588
316,0.0,,
317,0.0,27.52107275945054,
318,2.0,7.345955553349521,4.481711947223126
319,0.0,0.0027064107086845,
320,1.0,0.0038988250071198,0.0022110700984589
321,0.0,8.37855282412974,
322,2.0,26.58396845452546,16.485144892543776
323,0.0,0.8614866083632584,
324,0.0,4.76993730644134,
325,0.0,42.02581765307351,
326,2.0,20.715607392841097,12.53300041283577
327,1.0,0.0984010449753123,
328,1.0,0.4286360927350924,0.2677303186417966
329,2.0,16.5406549256545,10.11040015125685
330,2.0,101.11686492423242,51.84802850443237
331,2.0,4.3688668498497645,2.6896904525328047
332,2.0,1.3022694063551246,0.8016221294468054
333,2.0,56.22371181641531,32.74588380072145
334,2.0,11.67700718872065,7.054320930302937
335,0.0,0.0267558557930647,
336,1.0,0.0481042632396391,0.0316281200782748
337,0.0,13.482333539200638,
338,2.0,41.46431901384531,26.08191461529141
339,0.0,3.144010407814537,
340,2.0,6.88313297883829,3.6584401679554137
341,2.0,61.77758271055009,
342,1.0,52.64590869570951,
343,1.0,0.5543048358004531,
344,0.0,0.4836527734630989,
345,2.0,20.660858092417488,12.291832857420196
346,2.0,90.6444696687857,54.83584469658361
347,0.0,2.750324740582425,
348,2.0,1.0926814448962692,0.6677598932020905
349,0.0,,
350,2.0,6.886952697472496,3.978325920472404
351,1.0,0.0155271562480453,
352,1.0,0.0117528540684005,0.0070842313667082
353,0.0,7.439156688024135,
354,2.0,37.62550178646879,21.798426536472704
355,1.0,0.7036049048160982,
356,2.0,3.3310492969361323,2.0040122490579377
357,0.0,60.53362767534384,
358,2.0,14.159696976999744,9.005016758438662
359,0.0,0.1487398436159617,
360,2.0,0.3738485951251385,0.2232630818584933
361,2.0,36.55343408980178,21.449471264394628
362,2.0,80.37197302186242,52.24054582313661
363,0.0,4.814755338416018,
364,2.0,2.395727527373682,1.4744983679971435
365,0.0,30.70162514219897,
366,1.0,21.95956242804735,
367,1.0,0.0452000038380982,0.0279475294997206
368,1.0,0.0281284080222892,0.0150164332882923
369,2.0,8.39421367052998,5.22562189360017
370,0.0,62.16337429260485,
371,0.0,1.2832981371385708,
372,2.0,3.126948997915086,1.88198304010704
373,1.0,77.104840350072,
374,2.0,18.63131425810964,9.730943302324633
375,0.0,0.4677118143630147,
376,1.0,0.082311116848494,
377,0.0,13.403392687427058,
378,2.0,35.45462836269534,22.54016657755031
379,2.0,2.828501648629164,1.6529148012407768
380,1.0,1.1726790854919795,0.6293434211069469
381,1.0,28.40852072213095,
382,2.0,8.90911174242088,5.555528616685932
383,1.0,0.0012942607296187,
384,1.0,0.0025266929469451,
385,2.0,6.556165063750299,3.98459615575996
386,2.0,38.01765956624722,23.262425074099287
387,0.0,0.4724228006785347,
388,2.0,2.1321669416135034,1.3406174096266843
389,0.0,56.22371181641531,
390,2.0,10.273005942741188,6.442670581942689
391,1.0,0.1003745662696518,0.0597701427650684
392,1.0,0.1995802986372367,0.1301884461838019
393,0.0,17.871190249902746,
394,2.0,59.925019172960425,37.22308164355712
395,0.0,4.846968298897817,
396,2.0,1.7970502934392087,1.0539568751319957
397,2.0,31.46938858767428,19.52858546644249
398,0.0,16.85387185365935,
399,0.0,0.0183868522655204,
400,1.0,0.0552675089183192,
401,0.0,,
402,2.0,72.5390033426517,38.37083141581952
403,1.0,1.7533781770547925,
404,2.0,4.45162742025755,2.7099430038620884
405,0.0,96.3727743805492,
406,2.0,26.78514030259361,
407,0.0,0.3194176045877103,
408,1.0,0.1512608579145373,0.0817918809606312
409,0.0,24.56715701566496,
410,2.0,45.75895599823701,28.43064410263576
411,0.0,3.932782305777971,
412,2.0,1.5823821061968604,0.9239899955188252
413,0.0,28.3919686080494,
414,2.0,9.335137694089266,5.664829073503724
415,0.0,,
416,1.0,0.0100546962904008,0.0063706254206537
417,0.0,8.1907499912813,
418,2.0,25.88750642355533,15.491688434964576
419,2.0,1.343140395741123,0.7947530349015068
420,1.0,6.7351825437400645,3.7321415827498914
421,2.0,63.63523920631869,
422,2.0,26.983765671572304,
423,1.0,0.1705759018081697,
424,1.0,0.6836023115683089,0.3896284468561713
425,2.0,20.23814256356541,12.505710527866224
426,0.0,120.35678768472546,
427,0.0,4.466778970839898,
428,2.0,1.4670266034438546,0.9204679748988732
429,0.0,46.73553072904888,
430,2.0,11.394729981652866,6.404206620155929
431,2.0,0.0927071177312566,0.0539489458650002
432,1.0,0.0226369258658464,0.0130546455827216
433,2.0,14.93509985974346,8.851842260341927
434,2.0,41.17656687673516,25.523497096785576
435,0.0,1.4564587152225528,
436,2.0,5.452393702419387,3.3412075988339685
437,0.0,42.4778176914545,
438,2.0,35.96265094104467,
439,0.0,,
440,1.0,0.2160178211597677,
441,2.0,15.095528042380089,9.015092085543
442,2.0,59.83589240482897,33.09132717770426
443,2.0,2.1028824320845945,1.3007327657569807
444,1.0,0.8271982674235405,0.4858715767971432
445,0.0,32.81265630736988,
446,2.0,6.160696861155558,3.921289808309128
447,0.0,0.0030107531570625,
448,0.0,,
449,0.0,7.983084621534997,
450,2.0,29.32016023616133,16.65349550036045
451,0.0,0.9169743877228168,
452,2.0,3.107595756835112,1.770095051085119
453,2.0,38.06604266894716,24.09689157464788
454,2.0,26.460464218686152,15.570008015773706
455,0.0,0.0843202888500861,
456,1.0,0.4460285449161748,0.2569262132093327
457,2.0,18.71662130760689,11.585697754310416
458,2.0,75.50565148188463,
459,0.0,3.0729636412183154,
460,2.0,1.420808007969968,0.8909583430815149
461,0.0,,
462,2.0,8.152552804939248,4.815197749917627
463,1.0,0.0290680588063037,
464,1.0,0.0464490518314834,0.0279860209536664
465,0.0,,
466,2.0,32.45105627666509,20.39443447661459
467,0.0,1.7368260629732355,
468,0.0,10.573108503435265,
469,0.0,75.92709377119196,
470,2.0,32.067811173699816,16.949688126547933
471,2.0,0.3801765956624722,0.2397642973839321
472,1.0,0.277222446075187,
473,0.0,,
474,0.0,128.45713766833055,
475,2.0,3.7345389086627057,2.254231756470204
476,2.0,0.7732893050994537,0.4856780457415841
477,1.0,43.47094453634793,
478,2.0,8.16897759506633,4.929115889584478
479,0.0,0.0089732448182891,
480,1.0,0.0044801225212687,0.0024105688453718
481,2.0,5.348624679523472,3.4440810609491623
482,2.0,48.76125484472253,
483,2.0,0.7372948231697907,0.4404905126920953
484,0.0,,
485,0.0,53.64158201969241,
486,2.0,15.940959100084235,8.897360931677152
487,0.0,0.1720655920755098,
488,2.0,0.3961557519488985,0.2389803084501312
489,0.0,20.919325719998728,
490,2.0,57.05768371821684,34.07074265683869
491,0.0,,
492,1.0,2.815005309454971,
493,2.0,38.48366523962029,23.27308379410104
494,1.0,13.912688505321125,
495,0.0,0.0220614215916261,
496,0.0,0.0208760355754777,
497,0.0,,
498,2.0,52.68155940296209,31.75429839731812
499,1.0,1.0172929314525003,
500,2.0,3.5385873427279644,2.139120370928884
501,0.0,92.4257317918702,
502,2.0,14.753026604846331,9.340893360335578
503,0.0,0.2678768678168309,
504,1.0,0.0525504157298543,0.0319838389487709
505,2.0,16.08228868954984,9.632289686607036
506,2.0,42.7311923608568,27.86666765566305
507,0.0,2.256817093043076,
508,1.0,0.7821255875399158,0.4881176761590752
509,1.0,21.47318492195852,
510,2.0,9.603663914073913,4.623396082220791
511,1.0,0.0008220059965601,
512,0.0,0.0017783336721316,
513,2.0,6.580611263009215,3.8752585813289087
514,2.0,32.56692107523599,16.281646465470217
515,1.0,0.4865557596250951,
516,2.0,2.082892571232253,1.2501882058487104
517,0.0,66.59934086646216,
518,2.0,10.32126172148665,6.459029438672161
519,0.0,0.0768973023042801,
520,1.0,0.1688060988409878,0.0963568401217021
521,2.0,22.54143289999132,13.817319941379845
522,2.0,54.62706942731742,34.273908016445176
523,0.0,4.288270786668028,
524,2.0,1.636112814984684,0.984714558903285
525,0.0,,
526,1.0,18.05708322343408,
527,1.0,0.0145047448936229,
528,1.0,0.0419685218735604,0.0244415146776304
529,1.0,8.346849159465833,
530,1.0,69.5812678802319,
531,0.0,1.262429741000361,
532,2.0,3.979382873115278,2.4968429119787667
533,0.0,76.33962338368616,
534,2.0,23.083832946048503,13.353155408521284
535,0.0,0.4938896194027696,
536,1.0,0.1541511116810861,
537,0.0,,
538,2.0,46.52417296462284,29.08287659296412
539,0.0,4.292981772983548,
540,1.0,1.325569690023778,0.7183614244029388
541,2.0,30.439337795983533,
542,2.0,9.83030055303677,6.363699692890091
543,1.0,0.0034572528006102,
544,1.0,0.0071376153666445,0.0043896226035405
545,2.0,13.203494078903638,7.924383441329109
546,2.0,23.666976657537205,14.72078084365157
547,2.0,1.1407080405236796,0.6543431754940572
548,1.0,6.433297447683357,
549,0.0,52.68410588205156,
550,2.0,22.72605263397792,13.13556014472269
551,1.0,0.1426664909875749,0.0907386031594847
552,2.0,0.6791332407662883,0.404329381220032
553,0.0,,
554,2.0,143.26491357360052,
555,2.0,5.819086691303115,3.5357364990338525
556,2.0,1.4367235022791578,0.8772548449660871
557,2.0,53.67086652922131,30.990332575643908
558,2.0,11.650396482235683,7.403260170376332
559,0.0,0.0472231814746824,
560,1.0,0.0197377594224844,
561,0.0,9.247029517593594,
562,2.0,42.02199793443931,24.173873927481115
563,0.0,,
564,2.0,5.22728495091021,3.075992297711469
565,2.0,49.89698451862628,29.0172799873366
566,1.0,38.57788496593069,
567,0.0,0.2861478552837804,
568,1.0,0.1630637884942322,0.0919184034039458
569,2.0,13.562547630518951,8.354669184391065
570,2.0,59.9492107243104,
571,0.0,1.7430649367424376,
572,2.0,0.7195203991252876,0.4376056666418559
573,0.0,29.266684175282453,
574,2.0,5.471364971635941,3.2333590754715766
575,1.0,0.0029319905588252,
576,1.0,0.0025014573391684,0.0014777927609275
577,2.0,9.692154062433008,5.670728037603615
578,2.0,30.50172653367556,19.7014104115205
579,0.0,0.7013385384264696,
580,1.0,3.2015608352365668,1.957255661549405
581,2.0,37.71717503368973,23.549643866602967
582,2.0,21.538120138740013,11.7212177519603
583,1.0,0.106854082312809,0.0671600712916634
584,2.0,0.6007653467878392,0.3526882914823466
585,0.0,17.359347952919208,
586,2.0,83.63655921456336,47.41605875857095
587,2.0,3.482946774623038,2.1867677690954626
588,2.0,1.6017353472768343,0.9028268028947856
589,0.0,49.11266895906943,
590,2.0,9.164141623231334,5.779034471610007
591,0.0,0.0319112027096973,
592,1.0,0.0613192164744454,0.0387893028714236
593,0.0,12.680065302063012,
594,2.0,35.66980584575558,21.406923705049365
595,2.0,2.712891497967211,1.5847860637862088
596,0.0,11.112962070402974,
597,2.0,84.97855369471422,49.28520039673884
598,2.0,39.97462874650517,23.94971670778529
599,0.0,0.3672150170970683,
600,1.0,0.2650248112366241,0.1490298797889915
601,2.0,15.320891441798212,9.60316401170576
602,0.0,117.40923813866355,
603,2.0,3.742814965703485,2.16498631538264
604,2.0,0.817623506047132,0.5274430626677209
605,0.0,32.75790700694627,
606,2.0,8.153953368438456,4.7951408986573165
607,0.0,0.0147084632207806,
608,1.0,0.007666137101664,
609,0.0,5.993265861022884,
610,2.0,53.723069350555456,30.41612709291968
611,2.0,0.8737733699699527,0.5339162565733236
612,2.0,2.5836576841765924,1.467672274969703
613,1.0,81.33581535722692,
614,2.0,18.162762105647097,11.456034613335955
615,0.0,0.1610138728272086,
616,2.0,0.4186029651225795,0.2383936461547323
617,0.0,28.341039026259985,
618,2.0,56.52546958851755,
619,0.0,4.871923793974627,
620,2.0,2.8638977079728014,1.715552241068438
621,2.0,37.872510258147415,22.669505890359662
622,2.0,12.922108139517166,6.85049505922668
623,0.0,,
624,1.0,0.0347352480199199,
625,2.0,10.182478611110517,6.244800846304689
626,2.0,52.16335090825488,
627,1.0,1.0613470197003372,
628,2.0,3.7064003147240574,2.299779473028387
629,0.0,56.3064723868231,
630,2.0,14.760666042114742,9.288584029822038
631,1.0,0.3141845900588487,
632,1.0,0.0670220563953142,0.0416984768831841
633,0.0,17.221838082087807,
634,2.0,45.78569402867645,26.21008409758976
635,0.0,3.759749051648462,
636,1.0,0.9378427838610262,0.5567400442098425
637,2.0,23.87833442196324,14.769181153765468
638,0.0,9.893198586546688,
639,0.0,0.0012928092365377,
640,1.0,0.0024559008282578,0.0012445126277577
641,2.0,5.824943593208896,3.595318072006869
642,0.0,46.6565898772753,
643,0.0,0.728725921033723,
644,2.0,1.943090869220332,1.2461711360422023
645,0.0,46.03906869807874,
646,2.0,14.362142064612634,9.05295062704493
647,0.0,0.1127389954885749,
648,2.0,0.2623510081926802,0.1625996091505665
649,0.0,23.940723159655267,
650,2.0,47.67390827351869,27.05949640069674
651,2.0,5.129627477829024,3.100521903415131
652,2.0,2.778081362657652,1.5249686499264683
653,2.0,40.128690731418125,24.082220569581366
654,2.0,14.500925174988769,8.860985124636766
655,0.0,0.016451528157523,
656,2.0,0.0781247052254048,0.0462484902040318
657,0.0,9.828263369765194,
658,2.0,50.14653946939439,29.69220126004148
659,1.0,1.3450502550582255,
660,2.0,5.187941848977895,2.94444007904233
661,0.0,102.90703972413006,
662,2.0,19.474198836724312,12.244668097680307
663,0.0,0.5272102982884889,
664,1.0,0.1440033925095469,0.0859033056221292
665,0.0,22.43957373641251,
666,2.0,62.19902499985743,
667,0.0,2.4745410551927884,
668,1.0,1.2323176257673745,
669,0.0,25.019157054045948,
670,2.0,13.898682870329036,8.209956397144238
671,1.0,0.0069175486437324,
672,1.0,0.0092444703061086,0.0057440082283911
673,0.0,10.335649328342155,
674,2.0,31.67692663346612,18.95244129177616
675,0.0,1.8591843832222847,
676,2.0,5.068002683863842,2.96951552585566
677,2.0,49.243812632177146,30.643678122106508
678,0.0,31.07977728698532,
679,0.0,0.1914188331554843,
680,1.0,0.9908732108992456,0.5278078838987348
681,2.0,29.27177713346139,
682,2.0,117.26790854919795,
683,1.0,5.137012267188488,
684,2.0,2.097662149951181,1.245358772175716
685,0.0,44.95426860596439,
686,2.0,10.30967524162956,6.103250629571666
687,1.0,0.0873225876965716,
688,1.0,0.0336682732814319,0.0190971515123779
689,0.0,12.637666425223332,
690,2.0,34.08589585210504,21.781279834114763
691,0.0,1.5900215434652711,
692,1.0,8.362382681911601,
693,2.0,64.4322871613229,38.23332540467481
694,2.0,25.23942749528513,13.767720329091349
695,2.0,0.2689973186161978,0.1707067672431998
696,0.0,,
697,0.0,9.773259421432634,
698,2.0,84.16877334426266,
699,1.0,2.532091482614818,
700,2.0,0.6398919979975507,0.391925852704546
701,2.0,40.85825699055137,23.987478100648385
702,2.0,7.439029364069662,4.618773969800455
703,0.0,0.0036661659451104,
704,1.0,0.0027203399493039,
705,0.0,5.828890635797575,
706,2.0,24.06804711412878,15.072046099804512
707,2.0,0.9992893242899452,0.5744992864187208
708,1.0,4.070674148472788,2.223198107004704
709,2.0,47.517299809516274,30.13997953101556
710,2.0,18.47470579410721,11.449979311192376
711,1.0,0.0812759730986243,0.0503624219034631
712,1.0,0.3995934987196834,0.2291565465301318
713,2.0,16.70617606647007,10.50694042416782
714,2.0,124.73036552089074,73.9173318884605
715,0.0,4.081242036694091,
716,2.0,1.278459826868577,0.7895204102630994
717,0.0,48.146280144615446,
718,2.0,10.785357535542616,5.7758927322448566
719,0.0,0.0337051972282292,
720,1.0,0.0430125783002432,0.0272081038121957
721,2.0,16.083561929094575,9.653115552495702
722,2.0,42.74774447493836,26.639987961599363
723,0.0,2.2103438496602426,
724,1.0,8.380844655310261,
725,0.0,57.86619082912368,
726,2.0,54.75439338179094,
727,2.0,0.5379437076506062,0.3210535444697152
728,0.0,0.3843273565783088,
729,0.0,,
730,2.0,75.24718385430339,40.18871926746961
731,1.0,2.771715164933976,
732,2.0,0.9435086998350976,0.4934239234252108
733,0.0,43.02149097705641,
734,2.0,6.22232165512074,3.9683880843863872
735,0.0,0.0082931057182825,
736,1.0,0.0095390979367603,
737,2.0,7.545726837918469,4.5753190440177125
738,2.0,40.71947388017524,
739,0.0,,
740,2.0,3.3575326794666243,2.068003392715022
741,0.0,48.42257312582297,
742,2.0,14.17370261199183,8.759753487889327
743,1.0,0.2193791735578685,
