,coilable,sigma_crit,energy
8082,1.0,23.808306247002808,19.623206997620937
8083,1.0,49.16105206176937,
8084,1.0,49.50864645748207,57.83199526527925
8085,1.0,4.08773555837224,15.748296832531068
8086,1.0,110.49554741075164,48.51483386605109
8087,0.0,7.319090198955609,
8088,1.0,1.152982069734927,4.5484372119932805
8089,0.0,1.6563573237459732,
8090,1.0,35.589591754437265,
8091,1.0,48.64284356706216,9.29356370987582
8092,0.0,114.0975420828074,
8093,1.0,74.14583164810746,44.77452565967799
8094,1.0,16.99647468266969,
8095,1.0,4.616639265255226,
8096,1.0,49.80785775049483,
8097,1.0,74.20949362534422,11.660340226839828
8098,1.0,30.061185651197192,38.97048921840421
8099,0.0,42.6369726345464,
8100,1.0,2.5261072567545626,
8101,1.0,25.81365852996069,
8102,1.0,64.45265899403867,24.27365395641977
8103,1.0,16.447708438888835,
8104,1.0,27.52234599899528,13.051331725154284
8105,0.0,75.69536417405016,
8106,0.0,3.551319738175316,2.719724871784136
8107,1.0,18.88468892751193,
8108,1.0,78.07250240407069,43.13758745549787
8109,0.0,28.812137657812,
8110,1.0,11.523199851716644,
8111,1.0,2.057937076155444,5.576763190818715
8112,1.0,12.09450243543931,
8113,0.0,77.98719535457344,
8114,1.0,76.40073888183343,18.27688461091229
8115,0.0,1.3883403995792214,
8116,0.0,31.23893223007721,
8117,1.0,138.98682870329034,46.05979225352164
8118,1.0,15.205026643227312,5.446159780090051
8119,0.0,47.27793077510606,
8120,0.0,44.40295588309407,
8121,1.0,8.665922989376464,24.32165373965877
8122,1.0,9.627218845651512,
8123,1.0,72.48425404222806,
8124,1.0,30.64305612314116,
8125,0.0,6.046232626083867,4.28149360756182
8126,1.0,23.525647068071603,28.54921518137915
8127,0.0,32.410312611233564,15.931115572261731
8128,1.0,17.46120711649802,
8129,1.0,46.63367156547007,
8130,1.0,2.078054260962259,
8131,0.0,15.7079562633977,
8132,1.0,33.87453808767901,30.928771521170493
8133,1.0,22.293151188767965,34.37529584963412
8134,0.0,26.725298043991067,
8135,1.0,53.06225802683791,54.18713303979029
8136,1.0,11.790834804019974,12.70797428273722
8137,1.0,51.40068042095852,29.415212883924347
8138,1.0,44.42714743444404,16.805662175045118
8139,0.0,78.64164048056732,
8140,1.0,36.26568195269164,
8141,1.0,8.525102695728755,
8142,1.0,89.63351747026599,28.793736391086583
8143,1.0,10.134350156319528,
8144,1.0,53.830021472313206,28.23830233166469
8145,0.0,12.59628614001944,
8146,1.0,46.62475888865692,48.909211925871446
8147,1.0,46.50634761099655,12.946585671722849
8148,0.0,8.175598440698952,3.833173320794413
8149,0.0,48.81345766605666,
8150,0.0,,
8151,1.0,103.33994116934,32.92685509070862
8152,0.0,18.996734007448627,
8153,1.0,75.86852475213414,
8154,0.0,22.23330893016541,
8155,1.0,18.172948022004974,26.631114948015416
8156,1.0,6.373964484898698,
8157,1.0,120.92974547985628,
8158,1.0,36.27459462950478,44.1782098796531
8159,0.0,12.50652275211561,
8160,1.0,1.0396510178580498,
8161,0.0,,1780.4398850465666
8162,0.0,,
8163,1.0,43.93949668881047,25.49389621524844
8164,1.0,52.75158757792253,
8165,0.0,21.72655959136081,9.86487262617922
8166,1.0,14.893082954767198,21.81435547275887
8167,0.0,46.68842086589368,
8168,1.0,45.3566123021007,
8169,0.0,37.86869053951321,
8170,1.0,12.807516580491004,
8171,0.0,20.813646837785704,
8172,1.0,1.7293139496592982,
8173,1.0,106.00610477601543,
8174,1.0,57.74650631191857,
8175,0.0,120.89154829351423,
8176,0.0,11.81057001696337,
8177,1.0,22.728599113067386,20.67745170530572
8178,1.0,32.15184498365233,16.168923317784035
8179,1.0,138.9995610987377,
8180,1.0,22.571990649064965,33.43931261197914
8181,0.0,23.251900565953544,
8182,1.0,40.2292766554522,50.98865566400305
8183,1.0,4.969581267055813,
8184,1.0,11.934201576757152,
8185,0.0,65.87741404459732,
8186,1.0,14.820508300717297,24.83644869820153
8187,0.0,12.63728445335991,
8188,0.0,26.86280791482246,
8189,1.0,6.230979684024939,
8190,0.0,0.3669349043972265,0.2878575106647238
8191,0.0,10.408733278209954,
8192,0.0,6.160187565337664,
8193,1.0,84.26171983102833,
8194,0.0,0.6954434393343458,0.392937538538391
8195,1.0,7.831314467802565,16.51716522073127
8196,1.0,13.433950436500702,
8197,0.0,61.79540806417639,
8198,1.0,14.86634492432776,
8199,0.0,14.731381532585834,
8200,1.0,49.62705773514244,24.72388642491666
8201,0.0,23.29646395001928,
8202,1.0,28.70263905696477,38.34363966834081
8203,1.0,71.81962299987633,22.64129714250621
8204,1.0,20.4622327234388,4.9961350688205775
8205,0.0,54.1776158680259,
8206,1.0,29.363450380682323,27.672706236073324
8207,1.0,107.46141757564772,35.85981013939779
8208,0.0,15.289060453179834,
8209,1.0,46.210956036618,
8210,1.0,37.89670180949739,24.754523216489048
8211,0.0,72.29836106869675,
8212,1.0,54.5901454805201,37.673044104232666
8213,1.0,1.1030710795813083,3.208810736707666
8214,1.0,33.437816923834845,34.9077074492965
8215,1.0,17.76169164905552,20.51880443074348
8216,1.0,44.13175586006548,60.762705471297416
8217,0.0,19.55441292804263,
8218,1.0,26.072126157541927,30.468592317740523
8219,0.0,11.97787369314157,6.528742975034636
8220,1.0,10.00015070830444,
8221,1.0,31.37007590318494,40.69949213179872
8222,0.0,10.641481466987544,
8223,1.0,32.45232951620983,
8224,1.0,0.1758343811279259,
8225,1.0,72.88532449881967,16.92977890407875
8226,0.0,,1257.1652503784392
8227,0.0,15.370547784042884,
8228,0.0,23.86560202651589,
8229,1.0,3.126185054188245,29.965490202662856
8230,0.0,38.12588492754971,
8231,0.0,56.252996325944224,
8232,0.0,3.994407099743152,
8233,1.0,39.27180051781136,28.503177736024703
8234,1.0,8.087235616294333,9.106898923308728
8235,1.0,109.66284874849482,54.04068427147783
8236,1.0,40.53740062527811,56.81313357140766
8237,0.0,10.460808775589625,
8238,1.0,73.10432170051409,
8239,1.0,7.747662629713465,
8240,0.0,38.09532717847607,
8241,0.0,8.816929199382056,4.776645250848743
8242,1.0,33.570233836487304,
8243,1.0,21.11158489125373,11.40873512606934
8244,1.0,0.9295412620293528,5.737752284991072
8245,0.0,110.45098402668587,
8246,1.0,37.26644823485348,30.028088580835764
8247,0.0,49.32020700486126,
8248,1.0,17.64582685048462,
8249,1.0,18.66314524672801,43.8907851590684
8250,0.0,32.07927032960242,
8251,1.0,66.92910990854855,28.631669262734043
8252,1.0,48.201029445039055,33.26026376655718
8253,0.0,42.47017825418609,
8254,1.0,2.752871219671895,4.665666715669856
8255,0.0,21.63743282322936,
8256,1.0,12.444770634195953,
8257,0.0,9.839849849622285,
8258,1.0,36.97487637910912,
8259,1.0,83.56653103960295,
8260,0.0,32.09454920413925,
8261,0.0,50.04722678490504,
8262,1.0,1.0972014452800791,
8263,1.0,13.617296930942564,
8264,0.0,60.778089667933,
8265,1.0,136.69499752276707,55.751611888601154
8266,1.0,34.80909591351461,8.488453947300593
8267,1.0,40.872262625543456,
8268,1.0,7.015295243581799,9.233651251359513
8269,1.0,3.6184194621828594,
8270,1.0,85.73485798428692,26.277198622398377
8271,0.0,1.0792996972811029,
8272,1.0,31.13198010831946,
8273,1.0,26.42099379279936,
8274,1.0,18.566379041328144,
8275,1.0,86.02133688185233,15.80257954122267
8276,1.0,47.45109135319005,27.12415207042167
8277,0.0,77.98719535457344,
8278,0.0,2.2624193470399105,
8279,0.0,86.67196228921199,
8280,1.0,4.416740656731806,
8281,1.0,50.21911412344429,22.996068776641017
8282,1.0,30.69653218402004,14.314315624960134
8283,1.0,3.5797129800229097,
8284,1.0,9.14733486124083,32.428557750623874
8285,1.0,86.43641297343599,15.17368588208742
8286,1.0,32.59747882430963,
8287,0.0,27.887765748334267,7.786983233721231
8288,0.0,25.982999389410462,
8289,0.0,,
8290,1.0,12.853353204101468,
8291,1.0,66.59170142919373,
8292,1.0,5.334364396622437,
8293,0.0,2.270950051989636,1.6325286355770892
8294,1.0,22.05123567526828,31.20043636551633
8295,0.0,93.58565301712392,
8296,1.0,29.8587405635843,42.339843319589775
8297,1.0,57.85091195458685,11.75207456425266
8298,1.0,76.2504966155547,27.37204495750336
8299,0.0,6.761283954407134,
8300,1.0,3.9093546981548433,22.0297905030618
8301,1.0,96.5535743959016,37.64833973087829
8302,1.0,9.991365355445769,9.204032762720177
8303,0.0,69.82445663327631,
8304,1.0,27.160745968290488,
8305,1.0,47.25628570284556,
8306,0.0,10.22971579822019,3.5777247253099307
8307,1.0,37.17986794581148,
8308,1.0,117.50218462542924,32.76491761888136
8309,1.0,30.09556311890504,27.321537216322795
8310,1.0,22.5732638886097,
8311,1.0,13.600744816861008,
8312,1.0,26.62853183859119,33.636629065212105
8313,0.0,21.47827788013746,9.840702572972054
8314,1.0,11.803949171330746,20.10356488821728
8315,0.0,41.363733089811234,
8316,0.0,8.152043509121352,
8317,1.0,47.38742937595328,
8318,0.0,80.31340400280459,
8319,1.0,13.575280025966306,
8320,0.0,6.804701422882604,3.563925013922699
8321,0.0,45.15926017266675,
8322,0.0,36.45666788440191,
8323,1.0,32.1760365350023,
8324,1.0,37.43833557339273,
8325,0.0,16.99520144312495,
8326,1.0,17.279133861600894,9.53499381763579
8327,0.0,74.37756124524925,
8328,1.0,28.64916299608589,
8329,1.0,1.478231111437524,
8330,1.0,1.1713039867836657,27.94096978921216
8331,0.0,23.651697783000383,
8332,1.0,19.28575938410351,23.45950860204209
8333,1.0,87.89427225215776,31.958767679462024
8334,0.0,24.93130352545922,
8335,0.0,39.98863438149725,
8336,1.0,32.7337154555963,15.288659697189248
8337,0.0,125.31478247192418,
8338,1.0,11.794145226836289,12.281226385733165
8339,1.0,100.24851555472304,33.267717219631606
8340,1.0,8.840738778868602,
8341,0.0,23.136035767382644,
8342,1.0,32.38866753897307,
8343,0.0,29.42711235791908,
8344,1.0,3.292470138730658,
8345,0.0,5.802916549084978,4.543358983414157
8346,1.0,39.70088224438711,
8347,0.0,17.757871930421313,
8348,0.0,9.70794223278772,
8349,0.0,88.6454835835515,
8350,1.0,21.14468911941685,
8351,1.0,2.6619619161778045,
8352,1.0,20.552632731115,
8353,0.0,17.075415534443266,9.945613606005503
8354,1.0,10.166053820983432,16.50370929655472
8355,1.0,134.75967341476962,23.638722595805906
8356,1.0,41.59928240558724,7.643354992394081
8357,1.0,21.04919615356171,
8358,0.0,28.71282497332265,
8359,1.0,50.10070284578392,
8360,1.0,0.30999563195667,1.1728752037080006
8361,1.0,100.2039521706573,65.59345018339644
8362,1.0,7.544708246282679,3.479553094379801
8363,0.0,52.22573964594691,
8364,1.0,46.65022367955163,
8365,0.0,100.79600855895914,
8366,1.0,36.17782842410492,47.5793136192884
8367,0.0,14.535302642696616,
8368,1.0,43.209930429677215,73.50807480848958
8369,0.0,27.52998543626369,
8370,0.0,28.511653125254497,
8371,0.0,4.784070265387901,
8372,1.0,58.243069734365285,34.40350233138032
8373,0.0,65.4967154207215,
8374,1.0,9.094622744088792,
8375,1.0,52.4103593799335,34.11125644707566
8376,0.0,24.43219362392304,
8377,1.0,11.743215645046876,26.72562947692132
8378,1.0,58.01388661631295,24.385936595964584
8379,1.0,30.85568712711193,49.03788056972375
8380,1.0,12.461832044095406,
8381,0.0,24.13425557045501,
8382,1.0,8.090928010974064,33.45135913518965
8383,0.0,36.930312995043394,
8384,1.0,21.22108349210096,
8385,0.0,57.41673726983216,
8386,1.0,17.29823245477192,
8387,0.0,9.457750662247262,
8388,1.0,14.278108254660117,
8389,1.0,48.54735060120702,35.86389381887789
8390,0.0,59.762044511234336,
8391,1.0,36.72532142834103,51.75856275852303
8392,0.0,26.479562811857186,
8393,0.0,44.99755875048539,
8394,1.0,9.27809656248513,14.78946297432053
8395,1.0,139.58525128931586,47.64980508603808
8396,1.0,46.61075325366484,34.66983658773767
8397,0.0,6.234035458932304,3.8472065969936704
8398,1.0,3.544571568588219,
8399,0.0,69.09107065550887,
8400,1.0,7.663756143715418,
8401,1.0,3.9217051217387744,12.189495109278017
8402,1.0,59.254021932885,58.51454557673466
8403,1.0,10.507918638744824,13.457630854733791
8404,0.0,0.5404774543446292,0.3990527644694121
8405,0.0,93.18585580007708,
8406,1.0,30.366763141933628,11.588422613772584
8407,1.0,64.59016886487007,
8408,1.0,123.66721050103688,21.82353807132296
8409,1.0,48.13227450962335,51.7321071940256
8410,0.0,4.4708533373830495,
8411,1.0,28.27483056993376,
8412,1.0,12.254293998303575,28.605050821514087
8413,0.0,40.84170487646981,
8414,1.0,71.97750470342346,54.03617312794085
8415,1.0,27.847022082902747,8.045733776887207
8416,1.0,21.196891940750987,
8417,1.0,22.84064419300408,
8418,0.0,76.98515583286687,
8419,1.0,35.98302277376043,
8420,1.0,45.392263009353286,57.83343623557573
8421,0.0,73.21382030136132,
8422,1.0,6.841880017588871,14.41862962476724
8423,0.0,2.8724284129225266,1.793770926869289
8424,1.0,145.07291372712444,26.926346422258632
8425,0.0,11.715077051108231,
8426,1.0,23.92926400375265,
8427,1.0,6.446284491039656,14.760041249415428
8428,1.0,14.08966880203931,
8429,1.0,26.40571491826254,39.75295939330676
8430,1.0,24.27431192037588,
8431,1.0,75.96911067616821,
8432,1.0,2.8529478478880788,4.701989738658018
8433,1.0,65.39612949668742,18.905107962594297
8434,1.0,14.110040634755071,
8435,1.0,52.26266359274423,
8436,1.0,13.663133554553031,
8437,0.0,34.12281979890236,
8438,1.0,46.63367156547007,
8439,0.0,38.8821892171224,
8440,1.0,20.2266834076628,
8441,0.0,59.544320549084624,
8442,1.0,10.226150727494934,
8443,0.0,41.32426266392444,19.316230082305417
8444,0.0,29.30106164299029,
8445,1.0,20.23304960538647,35.58156489243159
8446,0.0,2.416354007998392,1.8558434679840603
8447,0.0,51.01870855753797,
8448,1.0,38.38817227376516,30.52136145328245
8449,1.0,17.25494231025093,24.83232930626513
8450,1.0,58.79183597814614,
8451,1.0,42.80122053581723,7.678165335344492
8452,1.0,21.70236804001085,14.001434430985071
8453,0.0,75.54002894959247,
8454,0.0,4.606326024942872,
8455,1.0,120.75531166222756,32.54708429581764
8456,0.0,6.39866533206656,
8457,1.0,85.79342700334475,36.77939968362782
8458,1.0,37.587304600126735,25.54904845870194
8459,1.0,42.5503923455044,
8460,1.0,8.742062714151627,
8461,1.0,79.37247997924531,13.766627850844117
8462,1.0,45.7767813518633,
8463,0.0,42.85342335715137,
8464,1.0,48.15646606097332,
8465,0.0,6.939919462533478,4.722646875437481
8466,1.0,1.221686075568836,
8467,0.0,41.43758098340587,
8468,1.0,37.89542856995265,12.60092649657974
8469,1.0,8.853216526407007,23.638217219209825
8470,0.0,54.60160463642272,
8471,1.0,13.328271554287683,
8472,1.0,9.76001773016739,
8473,1.0,24.20173726632597,
8474,1.0,21.359866602477087,6.118261631547601
8475,0.0,,
8476,1.0,47.2320941514956,
8477,1.0,27.64075727665565,12.47618323025162
8478,1.0,120.998500415272,22.2161395871846
8479,0.0,3.1599259021237267,
8480,1.0,14.1507843001866,
8481,1.0,30.84040825257511,33.06761746501561
8482,0.0,13.503978611461136,
8483,0.0,111.43647143431092,
8484,1.0,37.98964829626305,57.99181367880129
8485,1.0,30.988104039764387,17.519219989844053
8486,1.0,31.85136045109483,
8487,1.0,13.72424905270032,17.709464941863885
8488,1.0,19.7415791411187,
8489,0.0,52.30595373726521,
8490,1.0,26.436272667336183,33.271921027546874
8491,1.0,23.108024497398468,25.683266668522894
8492,0.0,4.11129048994984,
8493,1.0,5.145415648183739,21.81589009712631
8494,1.0,20.07262142274984,
8495,1.0,44.28072488679949,36.38148505446453
8496,1.0,13.883403995792214,5.87346783815191
8497,1.0,50.776793044038286,46.02212720709047
8498,1.0,27.164565686924696,19.65975863372068
8499,1.0,73.4913865221136,32.001425698286994
8500,1.0,29.325253194340267,
8501,0.0,0.3484347338122246,
8502,1.0,0.9565339403777384,10.283197006134335
8503,1.0,68.95865374285641,11.977635854205907
8504,1.0,55.9155878465894,31.34714193643497
8505,1.0,81.27088014044543,16.31356658410453
8506,1.0,18.91779315567505,22.731214790437622
8507,0.0,5.646562732991499,
8508,1.0,10.390271304811296,14.303266234015643
8509,1.0,129.8449687720919,69.22021996977676
8510,0.0,31.342064633200767,
8511,0.0,62.70704757820676,
8512,0.0,15.90912811146586,
8513,1.0,110.67507418655929,
8514,1.0,18.06726913979196,
8515,1.0,24.844723236417227,
8516,1.0,34.55190152547811,
8517,1.0,18.108012805223485,6.427713116234676
8518,1.0,94.56986718520422,66.42636721731077
8519,0.0,21.832238473573835,
8520,1.0,14.668992794893809,19.81010370811317
8521,0.0,,
8522,1.0,52.73376222429624,39.17911933692247
8523,0.0,79.53036168279247,
8524,1.0,109.53297831493184,21.58374006374724
8525,1.0,49.36095067029279,
8526,0.0,14.625702650372814,
8527,0.0,,
8528,1.0,21.12049756806688,20.279988482398448
8529,1.0,92.23474586015992,33.45201491983573
8530,0.0,6.246640530425181,
8531,0.0,43.21502338785616,
8532,0.0,,1240.7716520725492
8533,0.0,69.50996646572673,
8534,1.0,11.748053955316871,
8535,0.0,15.612463297542565,
8536,1.0,37.40395810568487,34.011539551923
8537,1.0,4.9043914023653725,7.668414903522279
8538,1.0,24.317602064896874,31.07398289802295
8539,0.0,101.3766057913584,
8540,0.0,17.485398667847992,
8541,0.0,33.19208169170096,
8542,1.0,5.6629875231185824,15.754745978866024
8543,0.0,124.22106970299669,
8544,1.0,8.068773642895673,12.01779541502872
8545,0.0,8.353215357189507,5.315810644351416
8546,1.0,46.99654483571959,28.45405055498928
8547,1.0,31.6692871961977,
8548,0.0,18.73317342168845,
8549,1.0,149.80936483353923,31.615770917910915
8550,1.0,29.43984475336644,16.774890911667388
8551,1.0,74.27570208167045,51.91864385826095
8552,1.0,61.781402429184304,28.701140639252905
8553,1.0,32.640768968830635,34.562312071249075
8554,1.0,6.260136869599375,7.706425621218186
8555,1.0,94.01091502506549,50.70465612524966
8556,1.0,13.236598307066751,
8557,0.0,53.50789186749521,
8558,1.0,5.40070017690314,24.3309524102258
8559,0.0,16.96337045450657,11.613868132482631
8560,1.0,48.791812593796166,63.1804025130067
8561,1.0,62.85474336539605,31.894039136556227
8562,1.0,23.18059915144837,
8563,0.0,13.351189866092916,
8564,1.0,0.7426424292576784,
8565,1.0,15.533522445768986,
8566,0.0,20.07898762047352,9.33115836840268
8567,1.0,22.630559668122785,
8568,1.0,5.599580193790772,0.9778077534459052
8569,0.0,47.08821808294052,
8570,0.0,20.50170314932559,
8571,1.0,33.64662820917141,
8572,1.0,91.42751198879785,27.59614216227873
8573,0.0,12.281286676651956,
8574,1.0,13.013781386738096,
8575,1.0,8.390775923759195,
8576,0.0,32.94125350138814,
8577,1.0,13.740801166781877,7.098590584181124
8578,1.0,67.06789301892469,
8579,0.0,34.11136064299974,
8580,0.0,1.7389905701992852,0.6707337610748322
8581,1.0,64.93139706285909,
8582,1.0,9.65102842513806,10.046572885412166
8583,1.0,17.109793002151115,
8584,1.0,44.629592522056925,16.84887067325414
8585,1.0,21.75457086134499,32.95868635490022
8586,0.0,7.9329189834724305,5.495862877935894
8587,1.0,2.775407559613708,
8588,1.0,33.53076341060051,
8589,0.0,25.250886651187745,
8590,1.0,19.062942463774856,
8591,0.0,54.22217925209164,
8592,1.0,5.253131713668335,6.3028970758016
8593,0.0,84.75446353484084,
8594,1.0,54.94665255304595,
8595,0.0,14.228451912415442,11.17571396909942
8596,0.0,40.63034711204378,
8597,1.0,135.61274390974216,65.52174947547785
8598,0.0,27.51725304081634,
8599,1.0,39.22851037329036,31.347405579236003
8600,1.0,41.82082608637115,11.105484811767008
8601,0.0,55.327351176921766,
8602,1.0,4.4600308012528025,7.718610232608906
8603,1.0,85.55533120847926,29.80366838041263
8604,1.0,32.457422474388764,
8605,0.0,4.545210526795584,
8606,1.0,34.01332119805513,42.10946304463196
8607,0.0,53.20358761630351,
8608,0.0,6.209843907582336,
8609,1.0,142.233589542365,38.40289259476182
8610,0.0,44.99755875048539,
8611,0.0,51.91379595748679,
8612,1.0,24.335427418523164,25.35612644551056
8613,0.0,42.85596983624084,
8614,1.0,9.30305205756194,35.929024993164845
8615,1.0,25.536092309208424,
8616,1.0,13.246784223424632,36.09916070377136
8617,0.0,43.21502338785616,
8618,1.0,5.669990340614627,
8619,0.0,26.545771268183408,
8620,1.0,35.04464522929062,12.49831842912885
8621,0.0,62.03095737995239,
8622,0.0,1.4998761836980217,1.805905800549518
8623,1.0,66.01492391542872,18.564694409574017
8624,1.0,24.71612604239898,
8625,1.0,8.773511730906584,43.27117366262269
8626,1.0,42.397603600136186,9.970460002361568
8627,1.0,26.059393762094576,37.85737661929423
8628,1.0,29.50223349105846,
8629,1.0,22.11999061068398,11.418244750106403
8630,1.0,29.377456015674408,18.81552470221473
8631,0.0,3.367336623961085,2.4504556944840754
8632,1.0,2.428067811809956,
8633,0.0,6.26319264450674,
8634,1.0,38.15771591616809,
8635,1.0,45.98431939765514,
8636,1.0,3.997335550696043,10.020324071542351
8637,1.0,50.67493388045948,
8638,1.0,15.891302757839563,
8639,0.0,69.56089604751615,
8640,1.0,7.93037250438296,
8641,0.0,75.56804021957663,
8642,1.0,10.587623434245245,
8643,0.0,107.68423449597638,
8644,1.0,69.45267068621366,
8645,1.0,0.3948315828223739,12.469338148600634
8646,1.0,27.429399512229608,
8647,0.0,19.49457066944008,12.334890397443646
8648,1.0,18.892328364780344,32.95148161720558
8649,0.0,10.331192989935584,7.40038339977438
8650,1.0,18.22642408288385,17.399961351852685
8651,0.0,21.143415879872112,
8652,0.0,10.85169331582332,
8653,1.0,77.43460939215839,33.39293804411482
8654,1.0,57.42437670710057,15.397625506834135
8655,1.0,66.6693690414226,60.389255988817325
8656,0.0,8.456475084267531,
8657,1.0,23.26590620094563,
8658,1.0,22.62546670994384,19.74248399921626
8659,1.0,2.4937669723182894,
8660,1.0,19.732666464305552,27.09386778889377
8661,0.0,18.74335933804633,
8662,1.0,30.728363172638417,39.12395603402798
8663,1.0,38.15516943707863,15.90751589073626
8664,1.0,11.93114580184979,15.270343685360968
8665,1.0,43.9407699283552,
8666,1.0,89.61951183527391,67.02211990378936
8667,0.0,26.172712081576005,
8668,1.0,40.84043163692508,
8669,1.0,42.27537260384161,42.92020234219094
8670,1.0,0.7562788247817919,
8671,0.0,41.7100542459792,
8672,1.0,87.01446372674575,36.17691690428218
8673,0.0,25.825117685863304,
8674,1.0,4.990717043498418,
8675,0.0,0.4348367693179528,0.3519722929907098
8676,1.0,8.05705983908411,16.3012151148959
8677,1.0,50.18982961391538,
8678,0.0,13.394480010613911,
8679,1.0,68.4328058108808,22.41902978373808
8680,1.0,23.82231188199489,11.290395853474532
8681,1.0,17.284226819779835,
8682,0.0,64.52523364808857,
8683,1.0,54.26546939661264,45.25442320138901
8684,0.0,31.892104116526355,
8685,0.0,13.172936329829993,
8686,1.0,45.30186300167709,61.82909231977425
8687,1.0,30.436791316894062,
8688,1.0,28.82359681371461,40.14941364677916
8689,0.0,13.027787021730184,
8690,1.0,0.593660670128217,22.18175582613248
8691,0.0,123.84801051638928,
8692,0.0,25.69270077321085,
8693,1.0,22.354266686915253,23.546185563357003
8694,1.0,6.473022521479094,
8695,0.0,89.8805259419446,
8696,0.0,24.220835859497,
8697,1.0,121.9521568342786,32.57499379591076
8698,0.0,31.348430830924443,
8699,0.0,76.6821248212199,
8700,1.0,2.3295190710474536,
8701,1.0,70.33629893025984,18.585931265150364
8702,1.0,23.016351250177536,
8703,0.0,9.738627305815838,
8704,1.0,1.779606911676337,
8705,1.0,49.81422394821851,9.78536168765447
8706,1.0,82.92609154860115,34.635113456495404
8707,0.0,73.62889639294498,
8708,0.0,7.634726282095456,
8709,1.0,38.647913140891134,26.937117315151305
8710,1.0,45.393536248898016,
8711,1.0,5.2010562162886655,
8712,1.0,54.70346380000153,16.57642569426909
8713,0.0,,
8714,1.0,0.9509571511717982,0.7976320441902264
8715,1.0,32.24351823087326,
8716,1.0,53.30162706124811,
8717,1.0,6.566605628017127,15.171117743865874
8718,1.0,40.19489918774436,
8719,0.0,18.892328364780344,
8720,1.0,33.784138080002805,30.196050116433447
8721,1.0,33.902549357663176,15.533349083957402
8722,1.0,54.41316518380192,51.52319173316494
8723,0.0,4.429091080315737,3.2061497562832573
8724,1.0,10.54102286690794,4.458780508524172
8725,1.0,135.89285660958393,54.30064328163657
8726,1.0,18.729353703054244,
8727,0.0,69.9505073482051,
8728,1.0,41.02377813136694,11.074921600808413
8729,0.0,68.04446774973657,
8730,1.0,27.26133189232457,27.49635842151955
8731,1.0,20.60992851062808,
8732,1.0,2.092696515726713,19.19272342609922
8733,0.0,7.61206261819917,
8734,1.0,5.945264730186369,
8735,0.0,106.57524285251203,
8736,0.0,0.1794376490395264,0.1333269196664945
8737,0.0,92.3531571378203,
8738,1.0,0.017071595815809,
8739,1.0,71.11934125027199,39.1805929495008
8740,1.0,10.353220034059502,19.89156539999496
8741,0.0,77.85223196283152,21.152422299955266
8742,1.0,26.815698051667265,
8743,0.0,33.278661980742946,
8744,1.0,12.66695093475224,
8745,0.0,28.272284090844288,
8746,1.0,38.3716201596836,
8747,1.0,9.077943306052765,6.9651205740329525
8748,1.0,18.84776498071461,13.268430526694004
8749,0.0,98.91161403275112,
8750,0.0,5.666043298025947,
8751,1.0,116.90121556031424,31.83149116497539
8752,1.0,26.66163606675431,
8753,1.0,69.01467628282477,42.33024647578123
8754,0.0,37.59621727693988,
8755,0.0,51.50635930317153,
8756,1.0,35.14013819514575,
8757,1.0,21.287291948427185,17.031007717585503
8758,1.0,69.46922280029521,22.53937016275977
8759,0.0,13.983989919826293,
8760,1.0,63.63269272722923,31.346054514429888
8761,0.0,2.682461072848041,1.7894769310835263
8762,1.0,12.883910953175112,
8763,0.0,38.335969452431016,
8764,1.0,7.640837831910185,11.270246618609123
8765,1.0,2.297051462656708,22.512879545774712
8766,1.0,45.65455035556873,22.00624270309847
8767,1.0,36.59545099477805,
8768,0.0,40.74366543152521,
8769,0.0,52.50330586669917,
8770,0.0,17.465026835132225,
8771,1.0,76.16136984742322,51.69999216224958
8772,1.0,1.5317071723164006,7.239522730728675
8773,0.0,34.50097194368871,
8774,1.0,18.06726913979196,20.79792179598952
8775,0.0,6.009945299058915,
8776,1.0,15.19229424777996,
8777,0.0,16.423516887538863,
8778,1.0,40.08794706598661,33.8486310011824
8779,0.0,35.61378330578723,
8780,0.0,24.121523175007656,
8781,1.0,117.91344099837868,28.95324905309172
8782,1.0,14.27683501511538,13.709709586950073
8783,1.0,56.63369494982004,
8784,1.0,31.852633690639564,6.008819791310003
8785,0.0,59.26548108878762,
8786,1.0,19.41053685948756,
8787,1.0,47.74011672984493,
8788,1.0,121.06216239250875,42.3700212888695
8789,0.0,17.383539504269176,
8790,1.0,37.67643136825821,
8791,1.0,30.379495537380983,19.877184102577168
8792,0.0,,
8793,1.0,103.23680876621648,27.08196145333811
8794,1.0,7.20577187947418,
8795,0.0,10.316805383080077,
8796,1.0,16.855145093204083,
8797,1.0,20.37055947621787,53.246328778077526
8798,0.0,12.643650651083586,9.472091896520167
8799,1.0,12.172679343486047,
8800,1.0,51.70753115123969,38.22223202757175
8801,0.0,29.56971518692941,
8802,1.0,35.40115230181647,33.673521253095444
8803,1.0,22.85846954663037,3.9810374697736446
8804,1.0,67.9668001375077,20.646835048805976
8805,1.0,10.296051578500892,67.07032378027182
8806,1.0,2.1897173690355327,
8807,1.0,33.306673250727115,
8808,0.0,9.20310275330023,
8809,1.0,52.687925600685766,
8810,1.0,41.65785142464505,27.206182856223297
8811,1.0,96.56121383317,41.505729506141805
8812,1.0,12.381617952777091,
8813,0.0,2.98549208449501,3.910231970951723
8814,1.0,61.17916012452456,59.81584350802724
8815,1.0,8.313490283393772,11.27434249457645
